round,dataset,algorithm,fcpc,device,gpu_name,gpu_monitor_backend,gpu_sample_count,pairing_metric,reference_strategy,fcpc_update_rule,grad_center_mix,grad_center_step_scale,grad_center_direction,proximal_frequency,mean_effective_proximal_contraction,min_effective_proximal_contraction,max_effective_proximal_contraction,std_effective_proximal_contraction,mean_grad_proxy_distance,grad_proxy_available_fraction,center_clip_limit,mean_center_distance,mean_center_clip_scale,safe_pairing_limit,safe_pairing_feasible_edges,train_pool_examples,assigned_unique_examples,client_examples_min,client_examples_max,alpha,beta_base,beta,beta_schedule,beta_min,partner_weighting,mean_partner_weight,mean_effective_beta,lambda_jsdn,learning_rate,train_clients,train_examples,train_task_loss,train_algorithm_loss,train_fcpc_raw_loss,train_fcpc_weighted_loss,train_total_loss,client_update_second_moment,client_update_variance,server_update_norm,update_cancellation_fraction,mean_pair_update_disagreement,pairing_strategy,selected_clients,pair_count,unpaired_count,paired_global_mass,pair_individual_kl_residual,pair_mixture_kl_residual,pair_mixture_kl_residual_normalized,pair_complementarity_gain,pair_complementarity_gain_normalized,pair_kl_identity_error,mean_pair_label_entropy,min_pair_label_entropy,mean_pair_class_coverage,min_pair_class_coverage,mean_selected_pairing_score,total_selected_pairing_score,pairing_time_s,round_time_s,process_cpu_mean_pct,process_cpu_peak_pct,rss_peak_mib,gpu_util_mean_pct,gpu_util_peak_pct,gpu_memory_peak_mib,server_download_bytes,server_upload_bytes,peer_upload_bytes,round_total_bytes,cumulative_total_bytes,val_loss,val_acc,test_loss,test_acc
21,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,7,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.03229205776911805,6,20965.0,0.8109232135356936,0.0,0.0,0.0,0.8109232135356936,6.8508354378876115,5.725221953002386,1.0609493486109096,0.8356968970393215,0.0,fair_greedy_dissimilar,5;7;6;2;9;3,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.351465068000834,12.269047619047617,24.866666666666664,4052.76953125,79.28571428571429,97.0,755.17919921875,268406448,268406448,0,536812896,11273070816,1.931754808807373,0.331,,
22,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.030757393115418783,6,26717.0,0.7166309446485724,0.0,0.0,0.0,0.7166309446485724,13.6481875732056,9.615985398955939,2.0080346293110876,0.704561279592272,0.0,fair_greedy_dissimilar,8;3;1;2;6;7,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.591681983030867,11.04074074074074,23.724999999999998,4061.81640625,93.11111111111111,98.0,755.17919921875,268406448,268406448,0,536812896,11809883712,2.171856928253174,0.2534,,
23,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.029200097402076138,6,32507.0,0.8154815604842812,0.0,0.0,0.0,0.8154815604842812,14.215538307390716,8.545083060372166,2.3812719207122153,0.60110860118295,0.0,fair_greedy_dissimilar,0;8;4;6;5;2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.832646379014477,10.995833333333334,24.625,4061.8125,76.3,97.0,755.17919921875,268406448,268406448,0,536812896,12346696608,2.0506438453674316,0.2956,,
24,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.027626569891215126,6,28548.0,0.7392766080651612,0.0,0.0,0.0,0.7392766080651612,7.444075073328636,5.830586829152527,1.2702314141151003,0.7832520723513643,0.0,fair_greedy_dissimilar,2;0;4;7;5;3,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.986705054994673,11.36574074074074,24.40833333333333,4061.8125,83.77777777777777,98.0,755.17919921875,268406448,268406448,0,536812896,12883509504,1.9744419330596923,0.3664,,
25,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.026043276544898474,6,33843.0,0.6815766672321525,0.0,0.0,0.0,0.6815766672321525,10.547021760477866,8.200560938649945,1.531816062341882,0.7775238828423281,0.0,fair_greedy_dissimilar,4;1;5;0;7;8,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.132857809017878,10.799166666666666,23.3,4061.81640625,73.4,97.0,755.17919921875,268406448,268406448,0,536812896,13420322400,1.8683536172866821,0.2912,,
26,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,8,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.024456723455101536,6,25152.0,0.7524723356954621,0.0,0.0,0.0,0.7524723356954621,8.788527030780696,6.822651543143336,1.4020965995215227,0.7763134974149148,0.0,fair_greedy_dissimilar,3;5;4;6;2;1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.246363943966571,11.925,26.633333333333336,4061.8125,86.75,97.0,755.17919921875,268406448,268406448,0,536812896,13957135296,1.7941113027572633,0.3622,,
27,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,7,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.022873430108784877,6,21578.0,0.7382075620466592,0.0,0.0,0.0,0.7382075620466592,6.570402866821769,5.228577869022135,1.1583718697155125,0.7957773038052263,0.0,fair_greedy_dissimilar,2;5;3;8;6;9,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.455866424017586,12.010714285714286,23.208333333333332,4025.79296875,52.714285714285715,97.0,755.17919921875,268406448,268406448,0,536812896,14493948192,1.7929040405273438,0.363,,
28,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,7,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.02129990259792387,6,21228.0,0.668366982527702,0.0,0.0,0.0,0.668366982527702,7.4420515311112725,4.3206568160427175,1.7667466558052034,0.580573483971459,0.0,fair_greedy_dissimilar,0;9;3;8;7;4,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3839189769933,12.034523809523808,23.775000000000002,4025.8203125,62.285714285714285,97.0,755.17919921875,268406448,268406448,0,536812896,15030761088,2.1783646560668943,0.2926,,
29,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,8,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.01974260688458122,6,21578.0,0.8729724042502244,0.0,0.0,0.0,0.8729724042502244,9.41312664597751,6.28778522339741,1.7678636137026134,0.6679804836165454,0.0,fair_greedy_dissimilar,9;2;6;5;8;3,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.475410709041171,10.966666666666667,23.366666666666664,4025.8203125,73.125,98.0,755.17919921875,268406448,268406448,0,536812896,15567573984,1.9622805198669433,0.295,,
30,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,7,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.01820794223088195,6,17586.0,0.7635268053290083,0.0,0.0,0.0,0.7635268053290083,8.935836348250279,4.782905342902591,2.0378739406256807,0.535249971459647,0.0,fair_greedy_dissimilar,1;8;4;9;7;3,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.587317918019835,11.439285714285715,22.849999999999998,4077.5703125,47.857142857142854,97.0,755.17919921875,268406448,268406448,0,536812896,16104386880,2.270466188812256,0.2692,,
31,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.01670221490307264,6,28794.0,0.9996209427731944,0.0,0.0,0.0,0.9996209427731944,10.942839417014417,5.290215842676846,2.3775248394522404,0.4834408011668847,0.0,fair_greedy_dissimilar,3;0;6;5;2;4,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012254628003575,11.575925925925926,22.349999999999998,4104.2421875,75.33333333333333,98.0,755.17919921875,268406448,268406448,0,536812896,16641199776,1.9347392116546631,0.2828,,
32,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.015231612257720753,6,28161.0,0.696684674255584,0.0,0.0,0.0,0.696684674255584,3.766516788515165,3.0466416615618037,0.8484543587755129,0.8088751917633279,0.0,fair_greedy_dissimilar,7;2;4;5;0;9,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899013497983105,11.131481481481481,25.425,4041.6953125,86.66666666666667,98.0,755.17919921875,268406448,268406448,0,536812896,17178012672,1.819934220123291,0.427,,
33,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.013802177316539333,6,31894.0,0.6170448184241365,0.0,0.0,0.0,0.6170448184241365,3.2549256232736568,2.83325661220351,0.6493609751484493,0.8704518244500934,0.0,fair_greedy_dissimilar,6;2;5;0;4;7,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.691571780014783,10.985000000000001,24.066666666666666,4041.703125,80.7,98.0,755.17919921875,268406448,268406448,0,536812896,17714825568,1.7659142719268799,0.4402,,
34,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,7,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.012419783934314506,6,20972.0,0.8095022327153483,0.0,0.0,0.0,0.8095022327153483,7.26493917415313,4.340521223263515,1.7100929247310446,0.5974614871354273,0.0,fair_greedy_dissimilar,1;3;8;9;7;6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.351119416998699,12.570238095238095,24.333333333333332,4050.53125,40.285714285714285,97.0,755.17919921875,268406448,268406448,0,536812896,18251638464,2.3753128700256347,0.27,,
35,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,7,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.011090112661976308,6,19737.0,0.8788517848576022,0.0,0.0,0.0,0.8788517848576022,4.2276284320309045,3.0865126676233796,1.0682301717301765,0.7300813640222152,0.0,fair_greedy_dissimilar,4;3;2;8;7;6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.076260046043899,12.532142857142857,20.941666666666666,4050.578125,58.42857142857143,97.0,755.17919921875,268406448,268406448,0,536812896,18788451360,1.6769664936065674,0.3926,,
36,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.009818627403996347,6,30319.0,0.6340190504976075,0.0,0.0,0.0,0.6340190504976075,3.4555842849830958,2.597721589504262,0.9262091472140095,0.7517457791115347,0.0,fair_greedy_dissimilar,8;6;0;7;4;2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36016312398715,11.565740740740742,26.349999999999998,4050.61328125,81.88888888888889,97.0,755.17919921875,268406448,268406448,0,536812896,19325264256,1.6694526065826416,0.4138,,
37,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.008610552966032407,6,35528.0,0.6497686900344418,0.0,0.0,0.0,0.6497686900344418,3.065480669112652,2.6516273653946514,0.6433150661539973,0.8649953077471149,0.0,fair_greedy_dissimilar,1;7;5;3;0;2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48228947300231,11.350000000000001,24.59166666666667,4005.53125,57.1,97.0,755.17919921875,268406448,268406448,0,536812896,19862077152,1.4532322050094604,0.462,,
38,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.007470853585081245,6,29902.0,0.6215443858846551,0.0,0.0,0.0,0.6215443858846551,2.1354069487915255,1.8246043906964855,0.5574970988018759,0.8544525598043975,0.0,fair_greedy_dissimilar,7;9;8;6;0;5,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.412365392956417,11.58611111111111,25.433333333333334,4005.578125,65.33333333333333,98.0,755.17919921875,268406448,268406448,0,536812896,20398890048,1.5556416416168213,0.4508,,
39,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.006404212530363924,6,26149.0,0.6218995822014383,0.0,0.0,0.0,0.6218995822014383,1.3336746110626265,1.1632123326469694,0.4128708576525521,0.872185956240904,0.0,fair_greedy_dissimilar,6;7;5;4;9;0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.459878989029676,10.874074074074073,24.34166666666667,4041.578125,85.66666666666667,98.0,755.17919921875,268406448,268406448,0,536812896,20935702944,1.6689587766647338,0.4346,,
40,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.005415012858768076,6,35387.0,0.6048131375636607,0.0,0.0,0.0,0.6048131375636607,2.073321919291647,1.748735196180227,0.5697254072839801,0.8434459035595434,0.0,fair_greedy_dissimilar,9;5;2;0;1;6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.421257904963568,11.3625,23.066666666666666,4041.578125,62.8,97.0,755.17919921875,268406448,268406448,0,536812896,21472515840,1.4173118518829346,0.47,,
41,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,8,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.004507319403926945,6,21925.0,0.7645634144286337,0.0,0.0,0.0,0.7645634144286337,1.4852264298198798,1.1901964879011504,0.5431666064219872,0.8013569133914769,0.0,fair_greedy_dissimilar,3;6;5;4;8;2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.509947775979526,11.3125,24.525000000000002,4030.296875,85.625,98.0,755.17919921875,268406448,268406448,0,536812896,22009328736,1.4968121311187743,0.4716,,
42,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.0036848620729461124,6,30099.0,0.6028699544585937,0.0,0.0,0.0,0.6028699544585937,1.5910010230070346,1.16168956139414,0.6552184314401609,0.7301628429581426,0.0,fair_greedy_dissimilar,9;3;0;2;1;6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.300119516032282,11.763888888888888,21.708333333333332,4030.296875,54.22222222222222,97.0,755.17919921875,268406448,268406448,0,536812896,22546141632,1.4761459400177002,0.4588,,
43,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,7,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.002951020519415129,6,17586.0,0.8213640112617541,0.0,0.0,0.0,0.8213640112617541,1.230307506422426,0.7945537450742128,0.6601163511397208,0.6458173304094244,0.0,fair_greedy_dissimilar,9;1;3;4;8;7,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.580379924969748,11.95595238095238,23.40833333333333,4030.296875,75.57142857142857,97.0,755.17919921875,268406448,268406448,0,536812896,23082954528,1.8390673719406128,0.3468,,
