round,dataset,algorithm,fcpc,device,gpu_name,gpu_monitor_backend,gpu_sample_count,pairing_metric,reference_strategy,fcpc_update_rule,grad_center_mix,grad_center_step_scale,grad_center_direction,proximal_frequency,mean_effective_proximal_contraction,min_effective_proximal_contraction,max_effective_proximal_contraction,std_effective_proximal_contraction,mean_grad_proxy_distance,grad_proxy_available_fraction,center_clip_limit,mean_center_distance,mean_center_clip_scale,safe_pairing_limit,safe_pairing_feasible_edges,train_pool_examples,assigned_unique_examples,client_examples_min,client_examples_max,alpha,beta_base,beta,beta_schedule,beta_min,partner_weighting,mean_partner_weight,mean_effective_beta,lambda_jsdn,learning_rate,train_clients,train_examples,train_task_loss,train_algorithm_loss,train_fcpc_raw_loss,train_fcpc_weighted_loss,train_total_loss,client_update_second_moment,client_update_variance,server_update_norm,update_cancellation_fraction,mean_pair_update_disagreement,pairing_strategy,selected_clients,pair_count,unpaired_count,paired_global_mass,pair_individual_kl_residual,pair_mixture_kl_residual,pair_mixture_kl_residual_normalized,pair_complementarity_gain,pair_complementarity_gain_normalized,pair_kl_identity_error,mean_pair_label_entropy,min_pair_label_entropy,mean_pair_class_coverage,min_pair_class_coverage,mean_selected_pairing_score,total_selected_pairing_score,pairing_time_s,round_time_s,process_cpu_mean_pct,process_cpu_peak_pct,rss_peak_mib,gpu_util_mean_pct,gpu_util_peak_pct,gpu_memory_peak_mib,server_download_bytes,server_upload_bytes,peer_upload_bytes,round_total_bytes,cumulative_total_bytes,val_loss,val_acc,test_loss,test_acc
16,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,11,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.039409887338023704,6,26903.0,0.8504303275117581,0.0,8.74446968810202,0.087444694834405,0.937875022173628,15.174390147995938,10.9853742250903,2.0467092093754373,0.7239415523861783,23.076627927698084,random,0;5;3;7;4;8,3,0,0.5978444444444444,0.7301076145777248,0.5535839510337612,0.9259665389183086,0.17652366354396345,0.2952668795107741,8.326672684688674e-17,0.5927130622723871,0.5563543041401342,0.8666666666666667,0.8,0.705786851422168,2.117360554266504,0.00029176700627431273,11.227432175015565,11.201515151515151,20.400000000000002,3985.03515625,69.72727272727273,86.0,800.03369140625,268406448,268406448,268406448,805219344,12883509504,2.149542876815796,0.28,,
17,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.038080216065685506,6,22984.0,0.8101815029452311,0.0,10.48323835365622,0.10483238113388611,0.9150138845297048,18.232163969490706,11.478522948828711,2.5987769016983897,0.6295754362399069,22.817363768314497,random,2;8;9;3;1;7,3,0,0.5107555555555555,0.6936512228659271,0.5321017351354209,1.0417933380218387,0.16154948773050595,0.31629511607521615,1.942890293094024e-16,0.5438053214056904,0.49597205246506393,0.8333333333333334,0.8,0.6983090782703051,2.0949272348109154,0.0002421329845674336,10.029061695968267,11.271666666666667,23.608333333333334,4021.0,59.5,86.0,800.03369140625,268406448,268406448,268406448,805219344,13688728848,2.196513714599609,0.263,,
18,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,11,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.03669782268346068,6,26647.0,0.7416301337948891,0.0,13.105266531694717,0.13105266231079013,0.8726827984923703,18.090656173108492,14.053457626782807,2.0092780597422513,0.7768351638144102,31.671673183344513,random,7;6;3;1;5;8,3,0,0.5921555555555555,0.8284823661611548,0.5572722249789804,0.9410909342160139,0.27121014118217446,0.45800489185266074,-1.1102230246251565e-16,0.5844808398589815,0.5286201190617593,0.8666666666666667,0.8,0.6792325298701752,2.037697589610526,0.0002970669884234667,11.170677656016778,10.855303030303029,26.116666666666664,4021.03515625,56.81818181818182,83.0,800.03369140625,268406448,268406448,268406448,805219344,14493948192,2.337231335067749,0.1308,,
19,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,13,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.03526838774227925,6,33566.0,0.7079119949650368,0.0,7.8657223590471705,0.07865722174471833,0.7865692176378036,15.436503695694615,10.278811097429237,2.2710556566867304,0.6658768139829925,22.686689933615284,random,0;1;2;7;8;9,3,0,0.7459111111111112,0.9311534163698437,0.542852308558949,0.7277707765343711,0.38830110781089466,0.5205728967255633,1.1102230246251565e-16,0.6411786504304018,0.504741407985108,0.8666666666666667,0.8,0.6873854232302476,2.062156269690743,0.00023885996779426932,13.455412497976795,10.529487179487178,19.875,3958.17578125,76.3076923076923,97.0,800.03369140625,268406448,268406448,268406448,805219344,15299167536,1.9081183040618896,0.3216,,
20,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.033797785096927366,6,20925.0,0.9096693275194156,0.0,11.964360784122736,0.11964360554229686,1.0293129336392437,15.308318374788161,9.69679165961925,2.368866423581018,0.6334327523517307,22.10879788312165,random,9;6;5;2;7;4,3,0,0.46499999999999997,0.6251523343546475,0.4317803589884802,0.9285599118031833,0.19337197536616724,0.4158537104648758,0.0,0.5641316384991849,0.458158283879414,0.7999999999999999,0.7,0.7834103618295852,2.3502310854887556,0.00022966298274695873,9.396153902984224,11.510185185185186,27.099999999999998,3985.0078125,67.66666666666667,97.0,800.03369140625,268406448,268406448,268406448,805219344,16104386880,2.404491047668457,0.162,,
21,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.03229205776911805,6,20965.0,0.7801995862590764,0.0,5.574411618359869,0.05574411504128768,0.8359437015782726,7.781857367684456,6.761679920845513,1.0100383719129853,0.8689030825760053,13.065006689088714,random,5;7;6;2;9;3,3,0,0.4658888888888889,0.6282710372881275,0.43350684009713625,0.9304940521999108,0.19476419719099117,0.4180485987881995,8.326672684688674e-17,0.5734649938994437,0.504741407985108,0.8333333333333334,0.7,0.7500622519098027,2.250186755729408,0.00029061600798740983,9.438774786016438,10.384166666666665,26.8,4012.06640625,66.3,86.0,800.03369140625,268406448,268406448,268406448,805219344,16909606224,1.9842464408874512,0.295,,
22,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,11,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.030757393115418783,6,26717.0,0.7000374230085771,0.0,6.903390440152167,0.06903390291017573,0.7690713262358981,14.37093148333947,10.034169333208396,2.0824895708093636,0.6982267421177626,20.9737290915695,random,8;3;1;2;6;7,3,0,0.5937111111111111,0.8290031268198395,0.5630546710595242,0.9483647190058236,0.2659484557603152,0.4479425275747347,0.0,0.553787343615833,0.3711983581676492,0.8333333333333334,0.7,0.5528907096084361,1.6586721288253083,0.0002408739528618753,11.175572787004057,10.941666666666666,25.03333333333333,4012.0625,67.63636363636364,84.0,800.03369140625,268406448,268406448,268406448,805219344,17714825568,2.1040956703186033,0.2692,,
23,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,13,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.029200097402076138,6,32507.0,0.7672026029421783,0.0,7.255390484081396,0.07255390330566476,0.8397565063594631,13.484656394224633,8.443067768577736,2.245348352693903,0.6261240125403199,19.345931800937496,random,0;8;4;6;5;2,3,0,0.7223777777777778,0.9145712312019629,0.5831485003528297,0.8072625131780028,0.3314227308491332,0.45879419473378025,0.0,0.6132593357194414,0.5067514906527733,0.8333333333333334,0.8,0.6120703389763892,1.8362110169291674,0.00023321597836911678,12.856024730950594,10.482692307692307,25.599999999999998,4021.0625,78.3076923076923,97.0,800.03369140625,268406448,268406448,268406448,805219344,18520044912,2.024142378616333,0.2844,,
24,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,12,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.027626569891215126,6,28548.0,0.7106796666130025,0.0,4.461064578806367,0.04461064480487307,0.7552903095547084,7.619364251500384,6.236379127359515,1.176003733077544,0.8184907907585616,12.849563243545012,random,2;0;4;7;5;3,3,0,0.6344000000000001,0.7481756137444026,0.552405955019637,0.8707533969414201,0.19576965872476554,0.3085902565018372,5.551115123125783e-17,0.6098934469012168,0.5067514906527733,0.8333333333333334,0.7,0.6336128711110599,1.9008386133331796,0.00029279396403580904,11.707518531009555,10.727777777777776,26.308333333333334,4066.0625,73.58333333333333,96.0,800.03369140625,268406448,268406448,268406448,805219344,19325264256,1.8636349647521973,0.3982,,
25,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,13,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.026043276544898474,6,33843.0,0.6386619217120751,0.0,5.523327238807772,0.05523327103988874,0.6938951943489415,10.68836918548927,8.413359315889242,1.5083134582739048,0.7871509255594593,19.29864927617377,random,4;1;5;0;7;8,3,0,0.7520666666666667,0.9379504476975544,0.592692020019131,0.7880844163005909,0.3452584276784234,0.45907955103061354,0.0,0.6278746630283324,0.5364531772789336,0.9666666666666667,0.9,0.6627464940044375,1.9882394820133125,0.0002891810145229101,13.333224783011246,10.70448717948718,22.016666666666666,4066.0703125,66.84615384615384,86.0,800.03369140625,268406448,268406448,268406448,805219344,20130483600,1.84195863571167,0.3032,,
26,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,11,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.024456723455101536,6,25152.0,0.7151831273989557,0.0,5.320059092672727,0.05320058984364414,0.7683837174132239,9.224142499097052,7.276487534013776,1.3955839036449211,0.7888525212719284,12.185767756886094,random,3;5;4;6;2;1,3,0,0.5589333333333333,0.7541017101878096,0.5815325239995566,1.040432712308367,0.17256918618825295,0.3087473512432961,5.551115123125783e-17,0.5398931823549536,0.4815512169406951,0.8333333333333334,0.6,0.5879769199798252,1.7639307599394756,0.0002463830169290304,10.67990127397934,10.630303030303033,26.041666666666668,4066.0703125,73.54545454545455,96.0,800.03369140625,268406448,268406448,268406448,805219344,20935702944,1.8232611366271974,0.3112,,
27,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.022873430108784877,6,21578.0,0.7170292997213276,0.0,4.121952286132549,0.04121952203330903,0.7582488209685931,7.182627748604954,5.751197298423177,1.1964242162638836,0.8007093009183627,9.058558634311623,random,2;5;3;8;6;9,3,0,0.4795111111111111,0.6697512457116508,0.49709008540440247,1.036660202205863,0.17266116030724832,0.36007749623812096,0.0,0.4856899864063596,0.3711983581676492,0.8666666666666667,0.8,0.5614494703727245,1.6843484111181737,0.0002946960157714784,9.64660051104147,10.864999999999998,25.483333333333334,4084.06640625,68.6,96.0,800.03369140625,268406448,268406448,268406448,805219344,21740922288,1.8025182136535645,0.394,,
28,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.02129990259792387,6,21228.0,0.6278135429935108,0.0,4.497285912338794,0.04497285809687988,0.6727863998961848,7.668743017118926,4.516588132818302,1.7754306630105887,0.5889607942107762,7.7607645804682575,random,0;9;3;8;7;4,3,0,0.47173333333333334,0.5713137205197899,0.5008645347467489,1.061753536065748,0.07044918577304109,0.14934112303499383,-4.163336342344337e-17,0.5210852825732639,0.3711983581676492,0.8000000000000002,0.8,0.6685517285005828,2.005655185501748,0.0002905809669755399,9.493839584989473,10.479166666666668,26.683333333333334,4084.07421875,80.4,87.0,800.03369140625,268406448,268406448,268406448,805219344,22546141632,2.250294753265381,0.2908,,
29,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.01974260688458122,6,21578.0,0.8025685730803299,0.0,4.637593600314412,0.04637593513371751,0.8489445092843476,9.343732537695539,6.149733079984911,1.787176464174056,0.6581666158345086,13.171707214379706,random,9;2;6;5;8;3,3,0,0.4795111111111111,0.6697512457116508,0.48210509247095357,1.0054096376491293,0.18764615324069722,0.3913280607948547,0.0,0.5586812500123134,0.5258469849223226,0.8666666666666667,0.8,0.7757777048795949,2.3273331146387846,0.0002468419843353331,9.594117267988622,10.956666666666667,26.125,4084.07421875,83.8,96.0,800.03369140625,268406448,268406448,268406448,805219344,23351360976,2.070005271148682,0.2676,,
30,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,self_history,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.01820794223088195,6,17586.0,0.7400348522476569,0.0,5.202491747835425,0.05202491627852522,0.7920597653692389,9.324662640591198,4.901431035855462,2.103147871110506,0.5256417161408198,9.69934315620345,random,1;8;4;9;7;3,3,0,0.39080000000000004,0.541654360135703,0.4468833736218121,1.1435091443751588,0.09477098651389085,0.2425050831982877,8.326672684688674e-17,0.5148454048676651,0.45982817651438435,0.7999999999999999,0.7,0.7511964355856375,2.2535893067569126,0.0002403760445304215,8.466801710019354,11.030555555555557,26.266666666666666,4012.1953125,70.66666666666667,96.0,800.03369140625,268406448,268406448,268406448,805219344,24156580320,2.4250870239257813,0.2666,,
